date,symbol,open,close,low,high,volume
2013-01-02,FB,27.440001,28.0,27.42,28.18,69846400.0
2013-01-03,FB,27.879999,27.77,27.59,28.469999,63140600.0
2013-01-04,FB,28.01,28.76,27.83,28.93,72715400.0
2013-01-07,FB,28.690001,29.42,28.65,29.790001,83781800.0
2013-01-08,FB,29.51,29.059999,28.860001,29.6,45871300.0
2013-01-09,FB,29.67,30.59,29.49,30.6,104787700.0
2013-01-10,FB,30.6,31.299999,30.280001,31.450001,95316400.0
2013-01-11,FB,31.280001,31.719999,31.1,31.959999,89598000.0
2013-01-14,FB,32.080002,30.950001,30.620001,32.209999,98892800.0
2013-01-15,FB,30.639999,30.1,29.879999,31.709999,173242600.0
2013-01-16,FB,30.209999,29.85,29.530001,30.35,75332700.0
2013-01-17,FB,30.08,30.139999,30.030001,30.42,40256700.0
2013-01-18,FB,30.309999,29.66,29.27,30.440001,49631500.0
2013-01-22,FB,29.75,30.73,29.74,30.889999,55243300.0
2013-01-23,FB,31.1,30.82,30.799999,31.5,48899800.0
2013-01-24,FB,31.27,31.08,30.809999,31.49,43845100.0
2013-01-25,FB,31.41,31.540001,31.129999,31.93,54363600.0
2013-01-28,FB,31.879999,32.470001,31.809999,32.509998,59682500.0
2013-01-29,FB,32.0,30.790001,30.709999,32.07,72976500.0
2013-01-30,FB,30.98,31.24,30.879999,31.49,87682100.0
2013-01-31,FB,29.15,30.98,28.74,31.469999,190744900.0
2013-02-01,FB,31.01,29.73,29.629999,31.02,85856700.0
2013-02-04,FB,29.059999,28.110001,28.01,29.200001,92362200.0
2013-02-05,FB,28.26,28.639999,28.040001,28.959999,47948200.0
2013-02-06,FB,28.74,29.049999,28.66,29.290001,38375900.0
2013-02-07,FB,29.110001,28.65,28.27,29.15,34540100.0
2013-02-08,FB,28.889999,28.549999,28.51,29.17,37708800.0
2013-02-11,FB,28.610001,28.26,28.040001,28.68,37361800.0
2013-02-12,FB,27.67,27.370001,27.1,28.16,93498700.0
2013-02-13,FB,27.360001,27.91,27.309999,28.32,50164000.0
2013-02-14,FB,28.02,28.5,28.01,28.629999,35615800.0
2013-02-15,FB,28.52,28.32,28.09,28.75,33109300.0
2013-02-19,FB,28.23,28.93,28.120001,29.08,49396400.0
2013-02-20,FB,28.92,28.459999,28.33,29.049999,42098200.0
2013-02-21,FB,28.280001,27.280001,27.15,28.549999,49642300.0
2013-02-22,FB,27.620001,27.129999,26.82,27.629999,36350200.0
2013-02-25,FB,27.16,27.27,27.15,27.639999,34652000.0
2013-02-26,FB,27.360001,27.389999,26.700001,27.459999,31611700.0
2013-02-27,FB,27.34,26.870001,26.629999,27.34,44319700.0
2013-02-28,FB,26.84,27.25,26.34,27.299999,83027800.0
2013-03-01,FB,27.049999,27.780001,26.809999,28.120001,54064800.0
2013-03-04,FB,27.76,27.719999,27.440001,28.059999,32400700.0
2013-03-05,FB,27.879999,27.52,27.209999,28.18,40622200.0
2013-03-06,FB,28.1,27.450001,27.35,28.129999,33532600.0
2013-03-07,FB,27.57,28.58,27.469999,28.68,74540200.0
2013-03-08,FB,28.43,27.959999,27.73,28.469999,44198900.0
2013-03-11,FB,28.01,28.139999,27.83,28.639999,35642100.0
2013-03-12,FB,28.1,27.83,27.6,28.32,27569600.0
2013-03-13,FB,27.620001,27.08,26.92,27.65,39619500.0
2013-03-14,FB,27.1,27.040001,26.83,27.43,27646400.0
2013-03-15,FB,27.030001,26.65,26.559999,27.059999,31597400.0
2013-03-18,FB,26.370001,26.49,25.780001,26.790001,26653700.0
2013-03-19,FB,26.530001,26.549999,26.209999,26.9,25254200.0
2013-03-20,FB,26.68,25.860001,25.780001,26.690001,44006500.0
2013-03-21,FB,25.66,25.74,25.559999,26.110001,24336100.0
2013-03-22,FB,25.799999,25.73,25.629999,26.01,18456300.0
2013-03-25,FB,25.75,25.129999,25.08,25.799999,39199000.0
2013-03-26,FB,25.08,25.209999,25.030001,25.48,26957200.0
2013-03-27,FB,25.0,26.09,24.719999,26.280001,52297400.0
2013-03-28,FB,26.09,25.58,25.52,26.17,28585700.0
2013-04-01,FB,25.629999,25.530001,25.280001,25.889999,22249300.0
2013-04-02,FB,25.77,25.42,25.299999,26.120001,35153300.0
2013-04-03,FB,25.83,26.25,25.700001,26.389999,48195200.0
2013-04-04,FB,26.620001,27.07,26.110001,27.23,82016800.0
2013-04-05,FB,26.860001,27.389999,26.610001,27.799999,64566600.0
2013-04-08,FB,27.190001,26.85,26.629999,27.200001,27256000.0
2013-04-09,FB,26.58,26.59,26.42,26.889999,21311100.0
2013-04-10,FB,27.01,27.57,26.9,27.84,45949400.0
2013-04-11,FB,27.48,28.02,27.25,28.1,33368500.0
2013-04-12,FB,28.0,27.4,27.24,28.0,28697400.0
2013-04-15,FB,27.16,26.52,26.360001,27.48,30275400.0
2013-04-16,FB,26.809999,26.92,26.4,27.110001,27365900.0
2013-04-17,FB,26.65,26.629999,26.389999,27.200001,26440600.0
2013-04-18,FB,26.82,25.690001,25.15,26.82,39059000.0
2013-04-19,FB,25.620001,25.73,25.33,25.959999,20380900.0
2013-04-22,FB,25.809999,25.969999,25.700001,26.360001,25687600.0
2013-04-23,FB,26.219999,25.98,25.77,26.33,25191500.0
